pitcher_id,pitcher_name,season,level_key,league_name,total_opps,sb,cs,attempts,games,attempt_rate,success_rate,sb_rate
606190,Jorgan Cavanerio,2019,highA,Carolina League,97,9,1,10,20,0.10309278350515463,0.9,0.09278350515463918
606198,Anderson Polanco,2019,aa,Eastern League,7,1,1,2,3,0.2857142857142857,0.5,0.14285714285714285
606198,Anderson Polanco,2019,highA,Carolina League,56,3,3,6,20,0.10714285714285714,0.5,0.05357142857142857
606208,Luis Lugo,2019,aa,Southern League,58,6,3,9,13,0.15517241379310345,0.6666666666666666,0.10344827586206896
606208,Luis Lugo,2019,highA,Carolina League,50,5,4,9,11,0.18,0.5555555555555556,0.1
606208,Luis Lugo,2021,aa,Double-A South,50,3,2,5,17,0.1,0.6,0.06
606216,Yonathan Mendoza,2019,aa,Southern League,4,0,0,0,2,0.0,,0.0
606227,Yoel Espinal,2019,aa,Texas League,59,6,0,6,28,0.1016949152542373,1.0,0.1016949152542373
606291,Mauricio Cabrera,2019,aa,Southern League,80,6,2,8,41,0.1,0.75,0.075
606303,Joel Payamps,2019,aa,Southern League,22,6,0,6,6,0.2727272727272727,1.0,0.2727272727272727
606467,Richelson Peña,2019,aa,Texas League,25,0,0,0,13,0.0,,0.0
606478,Pedro Araújo,2019,aa,Eastern League,36,1,2,3,24,0.08333333333333333,0.3333333333333333,0.027777777777777776
606939,Aaron Brown,2019,aa,Eastern League,73,5,0,5,45,0.0684931506849315,1.0,0.0684931506849315
606939,Aaron Brown,2021,aa,Double-A Central,37,2,1,3,28,0.08108108108108109,0.6666666666666666,0.05405405405405406
606944,Cody Carroll,2021,aa,Double-A South,2,1,0,1,4,0.5,1.0,0.5
606944,Cody Carroll,2021,singleA,Low-A Southeast,2,0,0,0,2,0.0,,0.0
606981,Darin Gillies,2019,aa,Texas League,29,3,0,3,16,0.10344827586206896,1.0,0.10344827586206896
606981,Darin Gillies,2021,aa,Double-A Central,21,1,0,1,22,0.047619047619047616,1.0,0.047619047619047616
606996,Kyle Hart,2019,aa,Eastern League,43,5,1,6,9,0.13953488372093023,0.8333333333333334,0.11627906976744186
607030,Adam McCreery,2019,aa,Texas League,16,1,0,1,11,0.0625,1.0,0.0625
607080,Joel Seddon,2019,aa,Texas League,18,0,0,0,4,0.0,,0.0
607080,Joel Seddon,2019,highA,California League,18,1,0,1,5,0.05555555555555555,1.0,0.05555555555555555
607088,Jerrick Suiter,2019,aa,Eastern League,1,0,0,0,2,0.0,,0.0
607114,Matt Wivinis,2019,aa,Eastern League,8,0,0,0,6,0.0,,0.0
607114,Matt Wivinis,2019,highA,Florida State League,47,4,0,4,31,0.0851063829787234,1.0,0.0851063829787234
607170,Brady Dragmire,2019,aa,Eastern League,23,2,1,3,5,0.13043478260869565,0.6666666666666666,0.08695652173913043
607179,Jordan Weems,2019,aa,Eastern League,61,4,2,6,33,0.09836065573770492,0.6666666666666666,0.06557377049180328
607200,Erick Fedde,2019,aa,Eastern League,26,4,0,4,5,0.15384615384615385,1.0,0.15384615384615385
607215,Eric Skoglund,2019,aa,Texas League,17,2,0,2,2,0.11764705882352941,1.0,0.11764705882352941
607222,Tanner Chleborad,2019,aa,Eastern League,26,0,0,0,11,0.0,,0.0
607225,Jordan Foley,2019,aa,Eastern League,75,8,2,10,42,0.13333333333333333,0.8,0.10666666666666667
607229,Robert Gsellman,2021,singleA,Low-A Southeast,5,2,0,2,2,0.4,1.0,0.4
607249,Jason Krizan,2019,aa,Eastern League,6,0,0,0,3,0.0,,0.0
607391,Chris Mazza,2019,aa,Eastern League,25,3,0,3,4,0.12,1.0,0.12
607455,Anthony Banda,2019,highA,Florida State League,0,0,0,0,2,,,
607457,Kyle Barraclough,2019,aa,Eastern League,5,2,0,2,7,0.4,1.0,0.4
607457,Kyle Barraclough,2019,highA,Carolina League,0,0,0,0,2,,,
607555,Taylor Guilbeau,2019,aa,Eastern League,37,1,1,2,27,0.05405405405405406,0.5,0.02702702702702703
607588,Jordan Johnson,2019,aa,Southern League,55,6,0,6,9,0.10909090909090909,1.0,0.10909090909090909
607609,A.J. Ladwig,2021,aa,Double-A Northeast,57,5,2,7,21,0.12280701754385964,0.7142857142857143,0.08771929824561403
607625,Seth Lugo,2021,singleA,Low-A Southeast,0,0,0,0,1,,,
607644,John Means,2021,aa,Double-A Northeast,3,0,0,0,1,0.0,,0.0
607692,Travis Radke,2019,aa,Texas League,29,0,1,1,21,0.034482758620689655,0.0,0.0
607692,Travis Radke,2019,highA,California League,11,0,0,0,4,0.0,,0.0
607729,David Sosebee,2019,aa,Eastern League,4,0,0,0,2,0.0,,0.0
607751,Matt Tomshaw,2019,aa,Southern League,45,1,0,1,15,0.022222222222222223,1.0,0.022222222222222223
607755,Andrew Vasquez,2019,aa,Southern League,29,1,0,1,14,0.034482758620689655,1.0,0.034482758620689655
607895,Fernando Perez,2019,aa,Eastern League,13,1,0,1,4,0.07692307692307693,1.0,0.07692307692307693
608167,Jonathan Aro,2019,aa,Southern League,48,3,1,4,22,0.08333333333333333,0.75,0.0625
608323,Sean Brady,2019,aa,Eastern League,166,10,1,11,25,0.06626506024096386,0.9090909090909091,0.060240963855421686
608335,Kyle Funkhouser,2019,aa,Eastern League,16,2,0,2,4,0.125,1.0,0.125
608335,Kyle Funkhouser,2019,highA,Florida State League,2,0,0,0,1,0.0,,0.0
608367,C.J. Saylor,2019,highA,Florida State League,52,1,1,2,28,0.038461538461538464,0.5,0.019230769230769232
608368,Clate Schmidt,2019,highA,Florida State League,37,2,0,2,15,0.05405405405405406,1.0,0.05405405405405406
608381,Walker Weickel,2019,aa,Texas League,72,3,1,4,43,0.05555555555555555,0.75,0.041666666666666664
608422,José Godoy,2019,aa,Texas League,3,0,0,0,2,0.0,,0.0
608652,Luke Farrell,2019,aa,Texas League,6,0,0,0,5,0.0,,0.0
608716,Drew Steckenrider,2019,highA,Florida State League,1,0,0,0,1,0.0,,0.0
608718,Brent Suter,2019,aa,Southern League,0,0,0,0,2,,,
608723,Austin Voth,2019,aa,Eastern League,11,3,1,4,3,0.36363636363636365,0.75,0.2727272727272727
612792,Jesús Castillo,2019,aa,Southern League,94,2,2,4,33,0.0425531914893617,0.5,0.02127659574468085
612792,Jesús Castillo,2021,aa,Double-A South,84,3,3,6,19,0.07142857142857142,0.5,0.03571428571428571
612797,Erick Leal,2019,aa,Southern League,56,3,0,3,11,0.05357142857142857,1.0,0.05357142857142857
612797,Erick Leal,2019,highA,Carolina League,27,3,1,4,6,0.14814814814814814,0.75,0.1111111111111111
613534,Austin Adams,2019,aa,Texas League,1,1,0,1,2,1.0,1.0,1.0
615695,Ryan Kellogg,2019,highA,Carolina League,83,6,4,10,23,0.12048192771084337,0.6,0.07228915662650602
615695,Ryan Kellogg,2021,aa,Double-A South,26,2,0,2,8,0.07692307692307693,1.0,0.07692307692307693
615701,Travis Seabrooke,2019,highA,Carolina League,33,2,1,3,14,0.09090909090909091,0.6666666666666666,0.06060606060606061
620396,Miguel Aguilar,2019,aa,Southern League,15,0,1,1,21,0.06666666666666667,0.0,0.0
620440,Jairo Beras,2019,aa,Texas League,37,5,0,5,20,0.13513513513513514,1.0,0.13513513513513514
620440,Jairo Beras,2019,highA,Carolina League,33,3,0,3,16,0.09090909090909091,1.0,0.09090909090909091
620454,José Castillo,2019,highA,California League,3,0,0,0,6,0.0,,0.0
620978,Liarvis Breto,2019,aa,Eastern League,13,1,0,1,7,0.07692307692307693,1.0,0.07692307692307693
620978,Liarvis Breto,2019,highA,Florida State League,19,0,0,0,9,0.0,,0.0
620982,Ricardo Pinto,2019,aa,Southern League,22,2,0,2,4,0.09090909090909091,1.0,0.09090909090909091
620982,Ricardo Pinto,2021,aa,Double-A Northeast,22,0,1,1,6,0.045454545454545456,0.0,0.0
620986,Jefferson Medina,2019,aa,Texas League,29,4,0,4,12,0.13793103448275862,1.0,0.13793103448275862
620986,Jefferson Medina,2019,highA,Carolina League,46,4,2,6,20,0.13043478260869565,0.6666666666666666,0.08695652173913043
621016,Jose Cuas,2019,highA,California League,14,0,0,0,5,0.0,,0.0
621016,Jose Cuas,2021,aa,Double-A Central,36,2,0,2,22,0.05555555555555555,1.0,0.05555555555555555
621032,Kenny Koplove,2019,highA,California League,17,3,0,3,9,0.17647058823529413,1.0,0.17647058823529413
621048,Nolan Long,2019,aa,Texas League,51,4,1,5,40,0.09803921568627451,0.8,0.0784313725490196
621050,Josh Graham,2019,aa,Southern League,48,8,0,8,38,0.16666666666666666,1.0,0.16666666666666666
621050,Josh Graham,2021,aa,Double-A South,16,1,0,1,13,0.0625,1.0,0.0625
621051,Steven Wilson,2019,highA,California League,16,5,0,5,17,0.3125,1.0,0.3125
621052,Alex Reyes,2019,highA,Florida State League,11,2,0,2,2,0.18181818181818182,1.0,0.18181818181818182
621053,Tyler Ferguson,2021,aa,Double-A South,11,1,0,1,5,0.09090909090909091,1.0,0.09090909090909091
621056,Hunter Wood,2019,highA,Florida State League,1,0,0,0,2,0.0,,0.0
621057,Justin Garza,2019,highA,Carolina League,132,5,5,10,29,0.07575757575757576,0.5,0.03787878787878788
621057,Justin Garza,2021,aa,Double-A Northeast,1,0,0,0,1,0.0,,0.0
621058,Andrew Moore,2019,aa,Eastern League,3,1,0,1,1,0.3333333333333333,1.0,0.3333333333333333
621058,Andrew Moore,2019,aa,Texas League,16,4,2,6,5,0.375,0.6666666666666666,0.25
621058,Andrew Moore,2021,singleA,Low-A Southeast,1,0,1,1,1,1.0,0.0,0.0
621068,Riley Ferrell,2019,aa,Southern League,1,0,0,0,2,0.0,,0.0
621068,Riley Ferrell,2019,aa,Texas League,6,2,0,2,5,0.3333333333333333,1.0,0.3333333333333333
621068,Riley Ferrell,2019,highA,Florida State League,0,0,0,0,1,,,
621074,Michael Rucker,2019,aa,Southern League,86,1,2,3,34,0.03488372093023256,0.3333333333333333,0.011627906976744186
621076,James Kaprielian,2019,aa,Texas League,17,2,0,2,7,0.11764705882352941,1.0,0.11764705882352941
621076,James Kaprielian,2019,highA,California League,26,5,1,6,11,0.23076923076923078,0.8333333333333334,0.19230769230769232
621078,Brady Lail,2019,aa,Eastern League,14,2,2,4,14,0.2857142857142857,0.5,0.14285714285714285
621078,Brady Lail,2019,highA,Florida State League,4,0,0,0,1,0.0,,0.0
621079,Collin Wiles,2019,aa,Texas League,26,5,0,5,9,0.19230769230769232,1.0,0.19230769230769232
621079,Collin Wiles,2019,highA,Carolina League,16,1,0,1,3,0.0625,1.0,0.0625
621082,Jacob Lemoine,2019,aa,Texas League,27,2,1,3,26,0.1111111111111111,0.6666666666666666,0.07407407407407407
621086,James Marvel,2019,aa,Eastern League,79,3,1,4,17,0.05063291139240506,0.75,0.0379746835443038
621088,Bryan Bonnell,2019,aa,Eastern League,35,1,1,2,27,0.05714285714285714,0.5,0.02857142857142857
621088,Bryan Bonnell,2019,aa,Texas League,10,1,0,1,10,0.1,1.0,0.1
621088,Bryan Bonnell,2019,highA,Carolina League,6,0,0,0,4,0.0,,0.0
621089,José Mesa Jr.,2019,aa,Eastern League,20,1,1,2,7,0.1,0.5,0.05
621089,José Mesa Jr.,2021,aa,Double-A South,22,3,0,3,11,0.13636363636363635,1.0,0.13636363636363635
621094,Jamie Callahan,2019,aa,Eastern League,6,0,0,0,4,0.0,,0.0
621094,Jamie Callahan,2019,highA,California League,2,0,0,0,5,0.0,,0.0
621098,Eric Hanhold,2019,aa,Eastern League,13,0,1,1,9,0.07692307692307693,0.0,0.0
621107,Zach Eflin,2021,aa,Double-A Northeast,1,0,0,0,1,0.0,,0.0
621127,Andrew Sopko,2019,aa,Eastern League,19,1,1,2,6,0.10526315789473684,0.5,0.05263157894736842
621132,Kieran Lovegrove,2019,aa,Eastern League,24,1,0,1,15,0.041666666666666664,1.0,0.041666666666666664
621132,Kieran Lovegrove,2019,highA,Carolina League,11,1,0,1,5,0.09090909090909091,1.0,0.09090909090909091
621132,Kieran Lovegrove,2021,aa,Double-A South,57,3,1,4,25,0.07017543859649122,0.75,0.05263157894736842
621139,Brooks Kriske,2019,aa,Eastern League,41,7,0,7,36,0.17073170731707318,1.0,0.17073170731707318
621139,Brooks Kriske,2019,highA,Florida State League,8,1,1,2,7,0.25,0.5,0.125
621141,Walker Lockett,2019,highA,Florida State League,4,0,0,0,2,0.0,,0.0
621143,Jackson McClelland,2019,aa,Eastern League,41,3,2,5,32,0.12195121951219512,0.6,0.07317073170731707
621153,Kevin McCanna,2019,aa,Southern League,53,4,0,4,27,0.07547169811320754,1.0,0.07547169811320754
621153,Kevin McCanna,2019,highA,California League,6,0,0,0,4,0.0,,0.0
621154,Luc Rennie,2019,aa,Eastern League,17,1,0,1,4,0.058823529411764705,1.0,0.058823529411764705
621154,Luc Rennie,2019,highA,Florida State League,91,6,5,11,22,0.12087912087912088,0.5454545454545454,0.06593406593406594
621154,Luc Rennie,2021,aa,Double-A Northeast,60,3,0,3,13,0.05,1.0,0.05
621165,Lukas Schiraldi,2019,highA,Florida State League,12,0,1,1,4,0.08333333333333333,0.0,0.0
621173,Dylan Baker,2021,aa,Double-A South,66,9,2,11,15,0.16666666666666666,0.8181818181818182,0.13636363636363635
621200,Dillon McNamara,2019,aa,Eastern League,7,1,0,1,6,0.14285714285714285,1.0,0.14285714285714285
621237,José Alvarado,2019,highA,Florida State League,0,0,0,0,1,,,
621256,Joe Shaw,2019,aa,Eastern League,49,3,0,3,20,0.061224489795918366,1.0,0.061224489795918366
621256,Joe Shaw,2019,highA,Florida State League,23,0,1,1,10,0.043478260869565216,0.0,0.0
621256,Joe Shaw,2021,aa,Double-A Northeast,8,0,0,0,4,0.0,,0.0
621258,Reilly Hovis,2021,aa,Double-A Northeast,56,5,0,5,12,0.08928571428571429,1.0,0.08928571428571429
621259,Brody Koerner,2019,aa,Eastern League,29,2,1,3,6,0.10344827586206896,0.6666666666666666,0.06896551724137931
621261,Corey Oswalt,2021,singleA,Low-A Southeast,3,0,0,0,3,0.0,,0.0
621290,Dakota Bacus,2019,aa,Eastern League,0,0,0,0,1,,,
621294,Ben Heller,2019,highA,Florida State League,3,1,0,1,2,0.3333333333333333,1.0,0.3333333333333333
621324,Preston Beck,2019,aa,Texas League,3,0,0,0,1,0.0,,0.0
621333,Ivan Pelaez,2019,aa,Southern League,60,2,0,2,36,0.03333333333333333,1.0,0.03333333333333333
621333,Ivan Pelaez,2021,aa,Double-A South,61,2,0,2,37,0.03278688524590164,1.0,0.03278688524590164
621343,Matt Tenuta,2019,aa,Texas League,31,4,0,4,33,0.12903225806451613,1.0,0.12903225806451613
621346,Ty Culbreth,2019,aa,Eastern League,88,3,2,5,18,0.056818181818181816,0.6,0.03409090909090909
621348,Sam Clay,2019,aa,Southern League,68,1,0,1,31,0.014705882352941176,1.0,0.014705882352941176
621350,Caleb Frare,2019,highA,Carolina League,3,0,0,0,3,0.0,,0.0
621355,Alex Katz,2021,aa,Double-A South,49,9,0,9,13,0.1836734693877551,1.0,0.1836734693877551
621355,Alex Katz,2021,singleA,Low-A East,4,2,0,2,1,0.5,1.0,0.5
621356,Jordan Minch,2019,aa,Southern League,64,4,0,4,44,0.0625,1.0,0.0625
621364,Will Headean,2019,highA,California League,28,1,1,2,12,0.07142857142857142,0.5,0.03571428571428571
621366,Ryan Borucki,2019,highA,Florida State League,1,0,0,0,1,0.0,,0.0
621377,Tyler Pike,2021,aa,Double-A Central,71,5,1,6,15,0.08450704225352113,0.8333333333333334,0.07042253521126761
621383,Tanner Banks,2019,aa,Southern League,122,10,2,12,28,0.09836065573770492,0.8333333333333334,0.08196721311475409
621389,Ty Blach,2021,singleA,Low-A East,7,0,0,0,10,0.0,,0.0
621397,Tyler Olson,2019,aa,Eastern League,1,0,0,0,1,0.0,,0.0
621397,Tyler Olson,2021,aa,Double-A Northeast,38,2,0,2,31,0.05263157894736842,1.0,0.05263157894736842
621403,Nathan Kirby,2021,aa,Double-A Northeast,28,2,0,2,17,0.07142857142857142,1.0,0.07142857142857142
621403,Nathan Kirby,2021,aa,Double-A South,25,0,1,1,17,0.04,0.0,0.0
621404,Ryan Lawlor,2019,highA,Carolina League,33,4,0,4,21,0.12121212121212122,1.0,0.12121212121212122
621404,Ryan Lawlor,2021,aa,Double-A South,12,2,0,2,8,0.16666666666666666,1.0,0.16666666666666666
621455,Sean McLaughlin,2019,highA,Florida State League,74,3,3,6,33,0.08108108108108109,0.5,0.04054054054054054
621455,Sean McLaughlin,2021,aa,Double-A South,45,0,0,0,29,0.0,,0.0
621457,Connor Lien,2021,aa,Double-A Central,3,0,0,0,1,0.0,,0.0
621487,A.J. Kennedy,2019,aa,Texas League,1,0,0,0,1,0.0,,0.0
621505,Chuck Moorman,2019,aa,Texas League,1,0,0,0,1,0.0,,0.0
621531,Ronnie Freeman,2019,highA,California League,0,0,0,0,1,,,
621574,Matt Withrow,2019,highA,Florida State League,35,6,3,9,14,0.2571428571428571,0.6666666666666666,0.17142857142857143
621574,Matt Withrow,2021,aa,Double-A South,53,3,1,4,25,0.07547169811320754,0.75,0.05660377358490566
621591,Alfred Gutierrez,2019,aa,Eastern League,126,7,3,10,27,0.07936507936507936,0.7,0.05555555555555555
621592,Eduardo Jiménez,2019,aa,Eastern League,2,0,0,0,2,0.0,,0.0
621593,Anthony Castro,2019,aa,Eastern League,102,14,4,18,27,0.17647058823529413,0.7777777777777778,0.13725490196078433
622054,Scott Williams,2019,highA,Carolina League,4,2,0,2,3,0.5,1.0,0.5
622063,Jack Wynkoop,2019,aa,Eastern League,132,8,2,10,24,0.07575757575757576,0.8,0.06060606060606061
622066,Tyler Alexander,2019,aa,Texas League,8,0,0,0,8,0.0,,0.0
622072,Alex Wood,2019,aa,Southern League,3,0,0,0,1,0.0,,0.0
622088,Tejay Antone,2019,aa,Southern League,78,4,0,4,13,0.05128205128205128,1.0,0.05128205128205128
622097,Jake Thompson,2019,aa,Eastern League,4,0,0,0,1,0.0,,0.0
622097,Jake Thompson,2019,highA,Florida State League,27,3,0,3,6,0.1111111111111111,1.0,0.1111111111111111
622101,David Hill,2021,aa,Double-A Northeast,68,12,2,14,16,0.20588235294117646,0.8571428571428571,0.17647058823529413
622169,Angel Duno,2019,aa,Texas League,39,6,0,6,29,0.15384615384615385,1.0,0.15384615384615385
622169,Angel Duno,2019,highA,California League,15,0,0,0,11,0.0,,0.0
622218,Jordan Guerrero,2019,aa,Southern League,11,0,0,0,7,0.0,,0.0
622230,Andrew Lee,2019,aa,Eastern League,30,3,1,4,11,0.13333333333333333,0.75,0.1
622230,Andrew Lee,2019,highA,Carolina League,57,7,4,11,16,0.19298245614035087,0.6363636363636364,0.12280701754385964
622230,Andrew Lee,2021,aa,Double-A Northeast,55,9,1,10,20,0.18181818181818182,0.9,0.16363636363636364
622246,Bubba Derby,2021,aa,Double-A South,33,6,1,7,12,0.21212121212121213,0.8571428571428571,0.18181818181818182
622247,Jon Harris,2019,aa,Eastern League,15,0,0,0,4,0.0,,0.0
622247,Jon Harris,2019,highA,Florida State League,7,1,0,1,1,0.14285714285714285,1.0,0.14285714285714285
622247,Jon Harris,2021,aa,Double-A Northeast,32,3,1,4,28,0.125,0.75,0.09375
622253,Dillon Tate,2019,aa,Eastern League,30,0,0,0,17,0.0,,0.0
622253,Dillon Tate,2019,highA,Carolina League,2,0,0,0,1,0.0,,0.0
622256,Patrick Weigel,2019,aa,Southern League,16,2,0,2,7,0.125,1.0,0.125
622259,Trey Wingenter,2019,aa,Texas League,2,0,0,0,1,0.0,,0.0
622338,Jesús Liranzo,2019,aa,Eastern League,23,2,1,3,20,0.13043478260869565,0.6666666666666666,0.08695652173913043
622344,Luis Cedeno,2019,aa,Eastern League,3,0,0,0,1,0.0,,0.0
622344,Luis Cedeno,2019,highA,Florida State League,13,2,1,3,4,0.23076923076923078,0.6666666666666666,0.15384615384615385
622353,Ramon Santos,2019,highA,Florida State League,67,2,3,5,34,0.07462686567164178,0.4,0.029850746268656716
622353,Ramon Santos,2021,aa,Double-A Central,64,11,2,13,29,0.203125,0.8461538461538461,0.171875
622353,Ramon Santos,2021,singleA,Low-A Southeast,6,1,1,2,6,0.3333333333333333,0.5,0.16666666666666666
622356,Bryant Flete,2019,aa,Southern League,1,0,0,0,1,0.0,,0.0
622379,Luis F. Castillo,2019,highA,California League,69,4,0,4,43,0.057971014492753624,1.0,0.057971014492753624
622379,Luis F. Castillo,2021,aa,Double-A Central,18,0,1,1,12,0.05555555555555555,0.0,0.0
622382,Gabriel Moya,2019,aa,Southern League,8,1,1,2,8,0.25,0.5,0.125
622400,Michael Santos,2019,aa,Southern League,22,2,0,2,6,0.09090909090909091,1.0,0.09090909090909091
622400,Michael Santos,2019,highA,California League,37,0,1,1,8,0.02702702702702703,0.0,0.0
622407,Carlos Diaz,2019,highA,Florida State League,4,0,0,0,5,0.0,,0.0
622415,Anthony Vizcaya,2019,aa,Southern League,40,6,0,6,26,0.15,1.0,0.15
622415,Anthony Vizcaya,2019,highA,Florida State League,24,1,0,1,15,0.041666666666666664,1.0,0.041666666666666664
622426,Adrian Almeida,2019,aa,Southern League,48,3,1,4,26,0.08333333333333333,0.75,0.0625
622426,Adrian Almeida,2021,aa,Double-A South,47,5,1,6,24,0.1276595744680851,0.8333333333333334,0.10638297872340426
622446,Jefry Rodriguez,2019,aa,Eastern League,1,0,0,0,2,0.0,,0.0
622459,Cristian Alvarado,2019,aa,Eastern League,52,4,1,5,40,0.09615384615384616,0.8,0.07692307692307693
622465,Francisco Jimenez,2019,aa,Eastern League,49,11,3,14,26,0.2857142857142857,0.7857142857142857,0.22448979591836735
622465,Francisco Jimenez,2019,highA,Carolina League,7,1,0,1,7,0.14285714285714285,1.0,0.14285714285714285
622490,Robinson Leyer,2019,aa,Eastern League,26,4,0,4,15,0.15384615384615385,1.0,0.15384615384615385
622490,Robinson Leyer,2019,aa,Texas League,25,5,0,5,9,0.2,1.0,0.2
622503,Nabil Crismatt,2019,aa,Texas League,54,7,0,7,14,0.12962962962962962,1.0,0.12962962962962962
622506,Marcos Molina,2019,aa,Eastern League,72,2,5,7,15,0.09722222222222222,0.2857142857142857,0.027777777777777776
622554,Seranthony Domínguez,2021,aa,Double-A Northeast,9,3,1,4,4,0.4444444444444444,0.75,0.3333333333333333
622576,Juan Martinez,2019,aa,Southern League,47,1,0,1,34,0.02127659574468085,1.0,0.02127659574468085
622658,Emerson Jimenez,2019,highA,Florida State League,74,5,0,5,38,0.06756756756756757,1.0,0.06756756756756757
622658,Emerson Jimenez,2021,aa,Double-A Northeast,39,1,0,1,18,0.02564102564102564,1.0,0.02564102564102564
622663,Luis Severino,2021,aa,Double-A Northeast,2,1,0,1,2,0.5,1.0,0.5
622663,Luis Severino,2021,singleA,Low-A Southeast,2,0,0,0,1,0.0,,0.0
622693,Harold Arauz,2019,aa,Texas League,44,3,1,4,6,0.09090909090909091,0.75,0.06818181818181818
622694,Elieser Hernández,2021,aa,Double-A South,0,0,0,0,1,,,
622703,Ronald Herrera,2019,aa,Texas League,65,13,1,14,13,0.2153846153846154,0.9285714285714286,0.2
622747,Eduardo Vera,2019,aa,Eastern League,20,1,1,2,3,0.1,0.5,0.05
622766,Miguel Díaz,2019,aa,Texas League,13,1,1,2,6,0.15384615384615385,0.5,0.07692307692307693
622772,Jimmy Cordero,2019,aa,Texas League,4,0,0,0,1,0.0,,0.0
622774,José Manuel Fernández,2019,aa,Eastern League,28,1,2,3,11,0.10714285714285714,0.3333333333333333,0.03571428571428571
622780,Angel Perdomo,2019,aa,Southern League,16,2,1,3,7,0.1875,0.6666666666666666,0.125
622783,Sandy Báez,2019,aa,Eastern League,5,0,0,0,2,0.0,,0.0
622783,Sandy Báez,2019,highA,Florida State League,2,1,0,1,2,0.5,1.0,0.5
622795,Yohander Méndez,2019,aa,Texas League,6,0,0,0,4,0.0,,0.0
622797,Pedro Payano,2019,aa,Texas League,40,3,1,4,8,0.1,0.75,0.075
622797,Pedro Payano,2021,aa,Double-A Northeast,21,0,1,1,6,0.047619047619047616,0.0,0.0
623183,Zach Lovvorn,2019,aa,Texas League,7,1,0,1,8,0.14285714285714285,1.0,0.14285714285714285
623395,Brian Ellington,2019,aa,Eastern League,25,6,0,6,12,0.24,1.0,0.24
623437,Justin Topa,2019,aa,Southern League,30,4,0,4,18,0.13333333333333333,1.0,0.13333333333333333
623437,Justin Topa,2019,highA,Carolina League,14,1,0,1,15,0.07142857142857142,1.0,0.07142857142857142
623437,Justin Topa,2021,aa,Double-A South,5,0,0,0,4,0.0,,0.0
623471,Justin Dillon,2019,aa,Eastern League,47,0,1,1,13,0.02127659574468085,0.0,0.0
623471,Justin Dillon,2019,highA,Florida State League,62,4,4,8,13,0.12903225806451613,0.5,0.06451612903225806
