pitcher_id,season,opportunities_2b,sb_2b,cs_2b,attempts_2b,attempt_rate,sb_pct,tempo22_w,pitches22,baseline_group,in_baseline_2022,appears_post_only,balanced_panel_18_24
592145,2018,216,2,2,4,0.018518518518518517,0.5,,,,0,0,0
592169,2018,89,3,0,3,0.033707865168539325,1.0,,,,0,0,0
592170,2018,32,0,0,0,0.0,,,,,0,0,0
592222,2018,261,0,1,1,0.0038314176245210726,0.0,,,,0,0,0
592229,2018,384,9,1,10,0.026041666666666668,0.9,,,,0,0,0
592238,2018,9,0,0,0,0.0,,,,,0,0,0
592314,2018,621,2,1,3,0.004830917874396135,0.6666666666666666,,,,0,0,0
592332,2018,554,6,2,8,0.01444043321299639,0.75,20.331,350.0,T3,1,0,1
592340,2018,139,5,0,5,0.03597122302158273,1.0,,,,0,0,0
592351,2018,513,8,4,12,0.023391812865497075,0.6666666666666666,18.548,289.0,T2,1,0,1
592390,2018,255,2,2,4,0.01568627450980392,0.5,21.825,109.0,T3,1,0,0
592407,2018,7,0,0,0,0.0,,,,,0,0,0
592426,2018,140,4,2,6,0.04285714285714286,0.6666666666666666,,,,0,0,0
592454,2018,93,0,1,1,0.010752688172043012,0.0,,,,0,0,0
592468,2018,239,1,1,2,0.008368200836820083,0.5,,,,0,0,0
592473,2018,94,0,0,0,0.0,,19.898,69.0,T3,1,0,0
592499,2018,171,5,2,7,0.04093567251461988,0.7142857142857143,,,,0,0,0
592547,2018,169,1,1,2,0.011834319526627219,0.5,,,,0,0,0
592570,2018,73,0,0,0,0.0,,,,,0,0,0
592612,2018,57,1,0,1,0.017543859649122806,1.0,,,,0,0,0
592644,2018,196,1,3,4,0.02040816326530612,0.25,,,,0,0,0
592662,2018,583,6,3,9,0.015437392795883362,0.6666666666666666,18.49,378.0,T2,1,0,1
592665,2018,189,2,1,3,0.015873015873015872,0.6666666666666666,,,,0,0,0
592705,2018,63,2,0,2,0.031746031746031744,1.0,,,,0,0,0
592712,2018,53,1,0,1,0.018867924528301886,1.0,,,,0,0,0
592716,2018,52,0,2,2,0.038461538461538464,0.0,18.08,241.0,T2,1,0,0
592717,2018,464,8,3,11,0.023706896551724137,0.7272727272727273,17.81,149.0,T2,1,0,0
592741,2018,177,0,0,0,0.0,,19.59,78.0,T3,1,0,1
592761,2018,323,1,1,2,0.006191950464396285,0.5,18.152,225.0,T2,1,0,0
592769,2018,33,0,0,0,0.0,,,,,0,0,0
592773,2018,234,2,2,4,0.017094017094017096,0.5,22.514,172.0,T3,1,0,1
592779,2018,72,0,0,0,0.0,,,,,0,0,0
592789,2018,586,23,0,23,0.03924914675767918,1.0,19.173,315.0,T2,1,0,0
592791,2018,594,6,3,9,0.015151515151515152,0.6666666666666666,17.123,419.0,T1,1,0,0
592804,2018,106,1,1,2,0.018867924528301886,0.5,15.202,101.0,T1,1,0,0
592811,2018,183,5,0,5,0.0273224043715847,1.0,,,,0,0,0
592815,2018,118,3,0,3,0.025423728813559324,1.0,,,,0,0,0
592826,2018,588,1,4,5,0.008503401360544218,0.2,20.185,214.0,T3,1,0,0
592833,2018,28,1,0,1,0.03571428571428571,1.0,,,,0,0,0
592836,2018,58,0,1,1,0.017241379310344827,0.0,15.073,332.0,T1,1,0,0
592848,2018,6,0,0,0,0.0,,,,,0,0,0
592858,2018,15,1,0,1,0.06666666666666667,1.0,18.249,232.0,T2,1,0,0
592865,2018,175,1,1,2,0.011428571428571429,0.5,,,,0,0,0
592866,2018,619,1,6,7,0.011308562197092083,0.14285714285714285,17.173,204.0,T2,1,0,1
593140,2018,188,1,1,2,0.010638297872340425,0.5,,,,0,0,0
593144,2018,231,1,0,1,0.004329004329004329,1.0,,,,0,0,0
593334,2018,339,7,0,7,0.02064896755162242,1.0,16.007,156.0,T1,1,0,0
593372,2018,429,2,0,2,0.004662004662004662,1.0,,,,0,0,0
593423,2018,205,0,0,0,0.0,,18.652,328.0,T2,1,0,1
593576,2018,137,1,0,1,0.0072992700729927005,1.0,19.348,162.0,T2,1,0,1
593833,2018,162,3,3,6,0.037037037037037035,0.5,,,,0,0,0
593958,2018,564,1,2,3,0.005319148936170213,0.3333333333333333,15.436,250.0,T1,1,0,0
593974,2018,203,0,0,0,0.0,,16.651,116.0,T1,1,0,1
594027,2018,275,2,0,2,0.007272727272727273,1.0,,,,0,0,0
594056,2018,3,0,0,0,0.0,,,,,0,0,0
594577,2018,196,0,1,1,0.00510204081632653,0.0,17.417,123.0,T2,1,0,0
594742,2018,13,0,0,0,0.0,,,,,0,0,0
594798,2018,622,14,5,19,0.03054662379421222,0.7368421052631579,17.073,59.0,T1,1,0,1
594824,2018,2,0,0,0,0.0,,,,,0,0,0
594835,2018,473,4,1,5,0.010570824524312896,0.8,15.235,439.0,T1,1,0,1
594840,2018,215,1,1,2,0.009302325581395349,0.5,,,,0,0,0
594902,2018,123,1,2,3,0.024390243902439025,0.3333333333333333,,,,0,0,0
594943,2018,4,0,0,0,0.0,,,,,0,0,0
594965,2018,112,0,0,0,0.0,,,,,0,0,0
594987,2018,12,0,0,0,0.0,,,,,0,0,0
594992,2018,39,0,0,0,0.0,,,,,0,0,0
595014,2018,216,6,0,6,0.027777777777777776,1.0,,,,0,0,0
595032,2018,4,0,0,0,0.0,,,,,0,0,0
595191,2018,9,0,0,0,0.0,,,,,0,0,0
595234,2018,25,0,0,0,0.0,,,,,0,0,0
595345,2018,14,0,0,0,0.0,,18.405,202.0,T2,1,0,0
595411,2018,19,0,0,0,0.0,,,,,0,0,0
595465,2018,247,0,0,0,0.0,,,,,0,0,0
595881,2018,49,0,0,0,0.0,,20.657,230.0,T3,1,0,0
595897,2018,20,0,0,0,0.0,,,,,0,0,0
595918,2018,154,0,0,0,0.0,,,,,0,0,0
595928,2018,11,0,0,0,0.0,,,,,0,0,0
596001,2018,643,7,3,10,0.015552099533437015,0.7,14.61,284.0,T1,1,0,1
596027,2018,36,0,0,0,0.0,,,,,0,0,0
596043,2018,306,2,2,4,0.013071895424836602,0.5,,,,0,0,0
596057,2018,158,1,0,1,0.006329113924050633,1.0,18.557,179.0,T2,1,0,0
596071,2018,108,1,0,1,0.009259259259259259,1.0,21.271,107.0,T3,1,0,0
596074,2018,61,2,0,2,0.03278688524590164,1.0,,,,0,0,0
596101,2018,42,0,0,0,0.0,,,,,0,0,0
596112,2018,42,2,0,2,0.047619047619047616,1.0,20.987,142.0,T3,1,0,0
596133,2018,542,1,0,1,0.0018450184501845018,1.0,18.253,144.0,T2,1,0,1
596271,2018,60,0,0,0,0.0,,,,,0,0,0
596295,2018,280,1,0,1,0.0035714285714285713,1.0,15.109,305.0,T1,1,0,0
596451,2018,7,0,0,0,0.0,,,,,0,0,0
596720,2018,74,0,0,0,0.0,,,,,0,0,0
596816,2018,56,1,0,1,0.017857142857142856,1.0,,,,0,0,0
597113,2018,27,0,0,0,0.0,,,,,0,0,0
598264,2018,248,4,1,5,0.020161290322580645,0.8,22.813,121.0,T3,1,0,1
598271,2018,326,2,1,3,0.009202453987730062,0.6666666666666666,,,,0,0,0
598287,2018,290,1,0,1,0.0034482758620689655,1.0,23.1,145.0,T3,1,0,0
599683,2018,91,0,0,0,0.0,,,,,0,0,0
600301,2018,1,0,0,0,0.0,,,,,0,0,0
600303,2018,7,0,0,0,0.0,,,,,0,0,0
600917,2018,159,3,1,4,0.025157232704402517,0.75,19.712,164.0,T3,1,0,0
600944,2018,26,0,0,0,0.0,,,,,0,0,0
600965,2018,27,0,0,0,0.0,,,,,0,0,0
600968,2018,152,1,1,2,0.013157894736842105,0.5,,,,0,0,0
600986,2018,49,0,0,0,0.0,,,,,0,0,0
601713,2018,643,5,6,11,0.017107309486780714,0.45454545454545453,17.008,513.0,T1,1,0,1
602083,2018,17,0,0,0,0.0,,,,,0,0,0
605121,2018,282,3,2,5,0.01773049645390071,0.6,,,,0,0,0
605130,2018,41,0,0,0,0.0,,20.846,213.0,T3,1,0,1
605135,2018,228,2,1,3,0.013157894736842105,0.6666666666666666,17.943,488.0,T2,1,0,1
605143,2018,69,1,1,2,0.028985507246376812,0.5,,,,0,0,0
605151,2018,278,4,0,4,0.014388489208633094,1.0,18.253,56.0,T2,1,0,0
605154,2018,171,3,2,5,0.029239766081871343,0.6,14.175,230.0,T1,1,0,0
605155,2018,51,1,0,1,0.0196078431372549,1.0,,,,0,0,0
605156,2018,5,0,0,0,0.0,,,,,0,0,0
605164,2018,656,13,5,18,0.027439024390243903,0.7222222222222222,15.853,278.0,T1,1,0,0
605170,2018,5,0,0,0,0.0,,,,,0,0,0
605177,2018,193,0,0,0,0.0,,19.662,148.0,T3,1,0,1
605182,2018,739,14,3,17,0.023004059539918808,0.8235294117647058,19.012,252.0,T2,1,0,0
605195,2018,289,3,1,4,0.01384083044982699,0.75,17.635,74.0,T2,1,0,0
605200,2018,235,0,3,3,0.01276595744680851,0.0,16.15,357.0,T1,1,0,0
605218,2018,212,6,0,6,0.02830188679245283,1.0,19.196,210.0,T2,1,0,0
605232,2018,102,5,0,5,0.049019607843137254,1.0,,,,0,0,0
605240,2018,243,1,0,1,0.00411522633744856,1.0,,,,0,0,0
605242,2018,439,1,4,5,0.011389521640091117,0.2,16.658,210.0,T1,1,0,0
605254,2018,100,2,0,2,0.02,1.0,,,,0,0,0
605255,2018,139,3,0,3,0.02158273381294964,1.0,,,,0,0,0
605260,2018,35,0,0,0,0.0,,,,,0,0,0
605276,2018,338,3,2,5,0.014792899408284023,0.6,,,,0,0,0
605280,2018,112,2,0,2,0.017857142857142856,1.0,21.818,183.0,T3,1,0,0
605288,2018,29,0,0,0,0.0,,15.754,340.0,T1,1,0,1
605301,2018,53,1,0,1,0.018867924528301886,1.0,,,,0,0,0
605309,2018,134,4,2,6,0.04477611940298507,0.6666666666666666,,,,0,0,0
605347,2018,169,2,0,2,0.011834319526627219,1.0,20.608,219.0,T3,1,0,1
605359,2018,18,0,0,0,0.0,,,,,0,0,0
605388,2018,209,5,2,7,0.03349282296650718,0.7142857142857143,,,,0,0,0
605397,2018,271,2,1,3,0.01107011070110701,0.6666666666666666,16.906,432.0,T1,1,0,1
605400,2018,738,12,5,17,0.023035230352303523,0.7058823529411765,20.119,378.0,T3,1,0,1
605441,2018,94,3,0,3,0.031914893617021274,1.0,,,,0,0,0
605446,2018,358,2,0,2,0.00558659217877095,1.0,,,,0,0,0
605452,2018,54,0,1,1,0.018518518518518517,0.0,,,,0,0,0
605476,2018,73,4,0,4,0.0547945205479452,1.0,,,,0,0,0
605483,2018,542,9,3,12,0.02214022140221402,0.75,19.018,326.0,T2,1,0,1
605486,2018,10,0,0,0,0.0,,,,,0,0,0
605488,2018,114,2,0,2,0.017543859649122806,1.0,19.623,319.0,T3,1,0,1
605498,2018,490,3,2,5,0.01020408163265306,0.6,,,,0,0,0
605501,2018,42,0,0,0,0.0,,,,,0,0,0
605513,2018,38,0,0,0,0.0,,,,,0,0,0
605525,2018,48,0,0,0,0.0,,21.228,89.0,T3,1,0,0
605538,2018,115,2,1,3,0.02608695652173913,0.6666666666666666,20.342,129.0,T3,1,0,0
605540,2018,146,2,0,2,0.0136986301369863,1.0,19.756,337.0,T3,1,0,0
605541,2018,407,1,1,2,0.004914004914004914,0.5,,,,0,0,0
606131,2018,265,2,0,2,0.007547169811320755,1.0,13.07,50.0,T1,1,0,0
606149,2018,41,1,2,3,0.07317073170731707,0.3333333333333333,25.811,143.0,T3,1,0,1
606162,2018,287,6,4,10,0.03484320557491289,0.6,,,,0,0,0
606167,2018,97,0,0,0,0.0,,,,,0,0,0
606273,2018,160,3,0,3,0.01875,1.0,,,,0,0,0
606424,2018,203,4,0,4,0.019704433497536946,1.0,19.766,168.0,T3,1,0,0
606478,2018,103,5,0,5,0.04854368932038835,1.0,,,,0,0,0
606625,2018,244,8,0,8,0.03278688524590164,1.0,19.392,115.0,T2,1,0,0
606930,2018,142,4,0,4,0.028169014084507043,1.0,21.47,60.0,T3,1,0,1
606944,2018,88,2,0,2,0.022727272727272728,1.0,,,,0,0,0
606965,2018,143,6,0,6,0.04195804195804196,1.0,,,,0,0,1
606983,2018,52,0,0,0,0.0,,,,,0,0,0
606995,2018,53,0,1,1,0.018867924528301886,0.0,,,,0,0,0
607030,2018,3,0,0,0,0.0,,,,,0,0,0
607054,2018,11,0,0,0,0.0,,,,,0,0,0
607074,2018,415,9,3,12,0.02891566265060241,0.75,18.922,393.0,T2,1,0,1
607188,2018,262,2,1,3,0.011450381679389313,0.6666666666666666,,,,0,0,0
607192,2018,379,16,3,19,0.05013192612137203,0.8421052631578947,,,,0,0,1
607200,2018,214,3,3,6,0.028037383177570093,0.5,17.294,494.0,T2,1,0,0
607215,2018,270,4,1,5,0.018518518518518517,0.8,,,,0,0,0
607216,2018,23,0,0,0,0.0,,19.93,167.0,T3,1,0,0
607219,2018,445,7,0,7,0.015730337078651686,1.0,,,,0,0,0
607229,2018,250,5,0,5,0.02,1.0,,,,0,0,0
607231,2018,433,4,1,5,0.011547344110854504,0.8,,,,0,0,0
607237,2018,242,1,1,2,0.008264462809917356,0.5,16.864,197.0,T1,1,0,1
607352,2018,233,6,4,10,0.04291845493562232,0.6,,,,0,0,0
607374,2018,242,1,3,4,0.01652892561983471,0.25,,,,0,0,0
607455,2018,27,0,0,0,0.0,,18.862,126.0,T2,1,0,1
607457,2018,172,3,0,3,0.01744186046511628,1.0,,,,0,0,0
607468,2018,3,0,0,0,0.0,,,,,0,0,0
607473,2018,143,4,1,5,0.03496503496503497,0.8,,,,0,0,0
607481,2018,128,3,0,3,0.0234375,1.0,22.853,150.0,T3,1,0,1
607536,2018,785,5,1,6,0.007643312101910828,0.8333333333333334,17.201,458.0,T2,1,0,1
607572,2018,26,0,0,0,0.0,,,,,0,0,0
607625,2018,345,4,4,8,0.02318840579710145,0.5,16.988,196.0,T1,1,0,1
607644,2018,12,0,0,0,0.0,,,,,0,0,1
607755,2018,11,0,0,0,0.0,,,,,0,0,0
607968,2018,97,2,0,2,0.020618556701030927,1.0,,,,0,0,0
608328,2018,76,0,0,0,0.0,,20.88,229.0,T3,1,0,0
608331,2018,111,0,0,0,0.0,,18.031,404.0,T2,1,0,1
608334,2018,121,1,0,1,0.008264462809917356,1.0,,,,0,0,0
608337,2018,575,17,2,19,0.03304347826086956,0.8947368421052632,20.683,436.0,T3,1,0,0
608349,2018,211,5,5,10,0.04739336492890995,0.5,19.056,164.0,T2,1,0,0
608371,2018,94,1,0,1,0.010638297872340425,1.0,,,,0,0,1
608379,2018,315,1,0,1,0.0031746031746031746,1.0,15.658,265.0,T1,1,0,1
608566,2018,654,7,1,8,0.012232415902140673,0.875,14.622,393.0,T1,1,0,1
608601,2018,85,0,3,3,0.03529411764705882,0.0,,,,0,0,0
608638,2018,79,3,1,4,0.05063291139240506,0.75,25.678,58.0,T3,1,0,0
608648,2018,78,0,0,0,0.0,,16.946,122.0,T1,1,0,0
608652,2018,132,1,0,1,0.007575757575757576,1.0,18.865,63.0,T2,1,0,0
608654,2018,7,0,0,0,0.0,,,,,0,0,0
608665,2018,145,0,2,2,0.013793103448275862,0.0,19.722,201.0,T3,1,0,0
608678,2018,103,0,0,0,0.0,,24.791,104.0,T3,1,0,1
608716,2018,296,4,2,6,0.02027027027027027,0.6666666666666666,,,,0,0,0
608717,2018,505,2,3,5,0.009900990099009901,0.4,20.353,219.0,T3,1,0,1
608718,2018,304,1,0,1,0.003289473684210526,1.0,12.626,179.0,T1,1,0,1
608723,2018,46,0,0,0,0.0,,20.778,314.0,T3,1,0,1
611093,2018,105,2,1,3,0.02857142857142857,0.6666666666666666,,,,0,0,0
612434,2018,380,2,3,5,0.013157894736842105,0.4,18.327,140.0,T2,1,0,1
612672,2018,406,4,0,4,0.009852216748768473,1.0,,,,0,0,0
613534,2018,6,0,0,0,0.0,,,,,0,0,1
614179,2018,9,0,0,0,0.0,,20.647,238.0,T3,1,0,1
620454,2018,124,3,0,3,0.024193548387096774,1.0,,,,0,0,0
621044,2018,7,0,0,0,0.0,,,,,0,0,0
621052,2018,14,0,0,0,0.0,,,,,0,0,0
621056,2018,162,2,1,3,0.018518518518518517,0.6666666666666666,,,,0,0,0
621098,2018,18,0,0,0,0.0,,,,,0,0,0
621107,2018,437,7,3,10,0.02288329519450801,0.7,16.907,180.0,T1,1,0,1
621111,2018,426,2,3,5,0.011737089201877934,0.4,15.994,156.0,T1,1,0,0
621112,2018,94,3,2,5,0.05319148936170213,0.6,20.881,265.0,T3,1,0,1
621114,2018,25,0,0,0,0.0,,,,,0,0,0
621121,2018,343,5,2,7,0.02040816326530612,0.7142857142857143,16.612,142.0,T1,1,0,0
621141,2018,66,1,0,1,0.015151515151515152,1.0,,,,0,0,0
621142,2018,25,2,0,2,0.08,1.0,,,,0,0,0
621199,2018,79,0,0,0,0.0,,,,,0,0,0
621219,2018,32,0,0,0,0.0,,16.589,53.0,T1,1,0,0
621237,2018,135,1,0,1,0.007407407407407408,1.0,22.024,185.0,T3,1,0,1
621242,2018,219,3,2,5,0.0228310502283105,0.6,17.393,139.0,T2,1,0,0
621244,2018,668,6,3,9,0.01347305389221557,0.6666666666666666,15.365,450.0,T1,1,0,1
621249,2018,12,0,0,0,0.0,,20.119,189.0,T3,1,0,0
621261,2018,249,1,3,4,0.01606425702811245,0.25,,,,0,0,0
621289,2018,108,0,2,2,0.018518518518518517,0.0,,,,0,0,0
621295,2018,75,0,1,1,0.013333333333333334,0.0,19.536,100.0,T2,1,0,0
621345,2018,258,0,0,0,0.0,,23.029,176.0,T3,1,0,1
621350,2018,37,0,0,0,0.0,,,,,0,0,0
621366,2018,269,8,0,8,0.02973977695167286,1.0,21.995,79.0,T3,1,0,1
621381,2018,237,2,2,4,0.016877637130801686,0.5,20.62,157.0,T3,1,0,1
621385,2018,139,3,1,4,0.02877697841726619,0.75,,,,0,0,0
621389,2018,418,3,1,4,0.009569377990430622,0.75,13.978,132.0,T1,1,0,0
621397,2018,84,1,0,1,0.011904761904761904,1.0,,,,0,0,0
622072,2018,517,0,2,2,0.0038684719535783366,0.0,15.097,369.0,T1,1,0,1
622075,2018,29,1,0,1,0.034482758620689655,1.0,17.439,74.0,T2,1,0,1
622097,2018,51,1,0,1,0.0196078431372549,1.0,,,,0,0,0
622098,2018,133,0,1,1,0.007518796992481203,0.0,18.149,139.0,T2,1,0,0
622161,2018,57,1,0,1,0.017543859649122806,1.0,,,,0,0,0
622217,2018,28,0,0,0,0.0,,,,,0,0,0
622259,2018,43,1,1,2,0.046511627906976744,0.5,,,,0,0,0
622382,2018,147,1,0,1,0.006802721088435374,1.0,,,,0,0,0
622446,2018,214,4,2,6,0.028037383177570093,0.6666666666666666,,,,0,0,0
622491,2018,458,4,0,4,0.008733624454148471,1.0,15.325,385.0,T1,1,0,1
622492,2018,36,1,0,1,0.027777777777777776,1.0,,,,0,0,0
622505,2018,61,1,0,1,0.01639344262295082,1.0,,,,0,0,0
622554,2018,153,0,0,0,0.0,,19.717,135.0,T3,1,0,0
622608,2018,308,2,0,2,0.006493506493506494,1.0,15.435,318.0,T1,1,0,1
622663,2018,703,8,5,13,0.01849217638691323,0.6153846153846154,16.258,212.0,T1,1,0,0
622694,2018,260,0,2,2,0.007692307692307693,0.0,17.086,158.0,T1,1,0,0
622766,2018,75,2,0,2,0.02666666666666667,1.0,,,,0,0,0
622772,2018,77,3,0,3,0.03896103896103896,1.0,,,,0,0,0
622774,2018,23,0,0,0,0.0,,,,,0,0,0
622783,2018,49,0,0,0,0.0,,,,,0,0,0
622795,2018,147,0,0,0,0.0,,,,,0,0,0
622864,2018,212,4,2,6,0.02830188679245283,0.6666666666666666,,,,0,0,0
623149,2018,184,1,0,1,0.005434782608695652,1.0,21.539,137.0,T3,1,0,1
623167,2018,40,0,0,0,0.0,,17.467,316.0,T2,1,0,0
623184,2018,161,1,2,3,0.018633540372670808,0.3333333333333333,,,,0,0,0
623352,2018,261,1,1,2,0.007662835249042145,0.5,22.113,180.0,T3,1,0,1
623354,2018,24,0,0,0,0.0,,,,,0,0,0
623381,2018,122,2,0,2,0.01639344262295082,1.0,,,,0,0,0
623402,2018,86,2,0,2,0.023255813953488372,1.0,,,,0,0,0
623430,2018,110,0,2,2,0.01818181818181818,0.0,,,,0,0,0
623434,2018,26,0,0,0,0.0,,,,,0,0,0
623451,2018,124,2,0,2,0.016129032258064516,1.0,16.858,184.0,T1,1,0,0
623454,2018,23,2,0,2,0.08695652173913043,1.0,,,,0,0,0
623465,2018,33,0,0,0,0.0,,20.653,148.0,T3,1,0,1
623470,2018,54,0,0,0,0.0,,,,,0,0,0
624133,2018,66,0,0,0,0.0,,16.398,426.0,T1,1,0,1
624427,2018,168,0,0,0,0.0,,,,,0,0,0
624586,2018,6,0,0,0,0.0,,,,,0,0,0
625643,2018,671,13,2,15,0.022354694485842028,0.8666666666666667,22.812,177.0,T3,1,0,1
627500,2018,6,0,0,0,0.0,,,,,0,0,0
627894,2018,46,0,0,0,0.0,,,,,0,0,0
628317,2018,345,4,0,4,0.011594202898550725,1.0,,,,0,0,0
628318,2018,95,0,0,0,0.0,,,,,0,0,0
628333,2018,160,1,0,1,0.00625,1.0,,,,0,0,0
628452,2018,247,1,0,1,0.004048582995951417,1.0,16.663,156.0,T1,1,0,1
628711,2018,6,0,0,0,0.0,,19.9,306.0,T3,1,0,0
629496,2018,33,0,0,0,0.0,,,,,0,0,0
630023,2018,225,0,0,0,0.0,,,,,0,0,0
635903,2018,4,0,0,0,0.0,,,,,0,0,0
639373,2018,8,0,0,0,0.0,,,,,0,0,0
640455,2018,457,3,4,7,0.015317286652078774,0.42857142857142855,15.532,355.0,T1,1,0,1
640463,2018,14,0,0,0,0.0,,,,,0,0,0
640464,2018,122,2,1,3,0.02459016393442623,0.6666666666666666,,,,0,0,0
641149,2018,5,0,1,1,0.2,0.0,,,,0,0,0
641154,2018,166,3,1,4,0.024096385542168676,0.75,18.794,363.0,T2,1,0,1
641341,2018,120,3,1,4,0.03333333333333333,0.75,,,,0,0,0
641427,2018,106,2,0,2,0.018867924528301886,1.0,,,,0,0,0
641438,2018,190,3,0,3,0.015789473684210527,1.0,,,,0,0,0
641482,2018,25,0,0,0,0.0,,14.99,289.0,T1,1,0,1
641490,2018,26,0,0,0,0.0,,,,,0,0,0
641501,2018,41,0,0,0,0.0,,17.169,104.0,T1,1,0,0
641571,2018,276,3,1,4,0.014492753623188406,0.75,,,,0,0,0
641598,2018,4,0,0,0,0.0,,,,,0,0,0
641627,2018,73,1,1,2,0.0273972602739726,0.5,16.62,152.0,T1,1,0,0
641656,2018,19,0,0,0,0.0,,,,,0,0,0
641712,2018,83,0,0,0,0.0,,16.414,417.0,T1,1,0,1
641729,2018,226,0,0,0,0.0,,17.494,125.0,T2,1,0,1
641745,2018,457,6,4,10,0.02188183807439825,0.6,15.359,335.0,T1,1,0,1
641755,2018,30,1,0,1,0.03333333333333333,1.0,22.551,50.0,T3,1,0,1
641771,2018,363,2,6,8,0.02203856749311295,0.25,16.112,406.0,T1,1,0,0
641778,2018,539,4,0,4,0.0074211502782931356,1.0,15.388,424.0,T1,1,0,0
641793,2018,88,0,0,0,0.0,,17.408,137.0,T2,1,0,1
641816,2018,426,1,1,2,0.004694835680751174,0.5,17.03,338.0,T1,1,0,1
641835,2018,121,2,0,2,0.01652892561983471,1.0,17.525,123.0,T2,1,0,0
641838,2018,244,1,3,4,0.01639344262295082,0.25,,,,0,0,0
641851,2018,11,0,0,0,0.0,,,,,0,0,0
641871,2018,66,0,2,2,0.030303030303030304,0.0,,,,0,0,0
641941,2018,223,4,1,5,0.02242152466367713,0.8,23.83,199.0,T3,1,0,1
641962,2018,34,3,0,3,0.08823529411764706,1.0,,,,0,0,0
642003,2018,136,2,0,2,0.014705882352941176,1.0,,,,0,0,0
642008,2018,91,1,2,3,0.03296703296703297,0.3333333333333333,,,,0,0,0
642028,2018,50,0,0,0,0.0,,14.76,66.0,T1,1,0,0
642073,2018,77,1,0,1,0.012987012987012988,1.0,,,,0,0,0
642083,2018,43,1,0,1,0.023255813953488372,1.0,,,,0,0,0
642098,2018,149,0,0,0,0.0,,,,,0,0,0
642152,2018,247,7,2,9,0.03643724696356275,0.7777777777777778,19.227,218.0,T2,1,0,0
642231,2018,117,0,0,0,0.0,,23.992,88.0,T3,1,0,0
642232,2018,408,3,1,4,0.00980392156862745,0.75,18.361,226.0,T2,1,0,1
642239,2018,29,2,0,2,0.06896551724137931,1.0,,,,0,0,0
642528,2018,140,2,0,2,0.014285714285714285,1.0,25.761,152.0,T3,1,0,1
642545,2018,634,2,3,5,0.007886435331230283,0.4,16.047,183.0,T1,1,0,0
642547,2018,280,2,1,3,0.010714285714285714,0.6666666666666666,17.632,197.0,T2,1,0,1
642558,2018,159,0,0,0,0.0,,,,,0,0,0
642571,2018,90,1,0,1,0.011111111111111112,1.0,,,,0,0,0
642701,2018,19,0,0,0,0.0,,22.92,238.0,T3,1,0,1
643230,2018,389,1,3,4,0.010282776349614395,0.25,,,,0,0,0
643256,2018,169,4,1,5,0.029585798816568046,0.8,17.875,202.0,T2,1,0,1
643316,2018,122,0,2,2,0.01639344262295082,0.0,17.261,63.0,T2,1,0,0
643320,2018,12,0,0,0,0.0,,,,,0,0,0
643327,2018,535,4,4,8,0.014953271028037384,0.5,,,,0,0,0
643338,2018,290,3,4,7,0.02413793103448276,0.42857142857142855,,,,0,0,1
643354,2018,97,2,0,2,0.020618556701030927,1.0,,,,0,0,0
643410,2018,82,4,0,4,0.04878048780487805,1.0,17.845,183.0,T2,1,0,0
643466,2018,149,0,0,0,0.0,,,,,0,0,0
643493,2018,205,2,1,3,0.014634146341463415,0.6666666666666666,16.083,104.0,T1,1,0,0
643617,2018,104,0,0,0,0.0,,,,,0,0,0
643778,2018,79,0,0,0,0.0,,,,,0,0,0
644364,2018,180,3,2,5,0.027777777777777776,0.6,22.408,143.0,T3,1,0,0
644428,2018,23,0,0,0,0.0,,,,,0,0,0
645261,2018,135,1,2,3,0.022222222222222223,0.3333333333333333,15.462,393.0,T1,1,0,0
647336,2018,77,1,0,1,0.012987012987012988,1.0,,,,0,0,0
650828,2018,211,2,1,3,0.014218009478672985,0.6666666666666666,,,,0,0,0
650895,2018,123,1,1,2,0.016260162601626018,0.5,20.107,133.0,T3,1,0,1
656186,2018,81,1,0,1,0.012345679012345678,1.0,,,,0,0,0
656222,2018,197,0,0,0,0.0,,18.718,187.0,T2,1,0,0
656257,2018,69,2,0,2,0.028985507246376812,1.0,20.105,105.0,T3,1,0,0
656354,2018,91,3,0,3,0.03296703296703297,1.0,17.102,230.0,T1,1,0,0
656427,2018,548,3,0,3,0.005474452554744526,1.0,17.455,141.0,T2,1,0,1
656546,2018,45,0,1,1,0.022222222222222223,0.0,21.103,153.0,T3,1,0,1
656547,2018,206,2,1,3,0.014563106796116505,0.6666666666666666,,,,0,0,0
656629,2018,64,1,0,1,0.015625,1.0,21.135,303.0,T3,1,0,0
656725,2018,13,0,0,0,0.0,,,,,0,0,0
656738,2018,74,0,0,0,0.0,,,,,0,0,0
656756,2018,124,0,0,0,0.0,,20.368,347.0,T3,1,0,1
656794,2018,604,7,2,9,0.014900662251655629,0.7777777777777778,15.86,118.0,T1,1,0,1
656798,2018,113,2,0,2,0.017699115044247787,1.0,,,,0,0,0
656803,2018,66,0,0,0,0.0,,18.621,73.0,T2,1,0,0
656805,2018,61,1,0,1,0.01639344262295082,1.0,,,,0,0,0
656814,2018,15,0,0,0,0.0,,,,,0,0,0
656887,2018,147,2,0,2,0.013605442176870748,1.0,,,,0,0,1
656945,2018,201,3,1,4,0.01990049751243781,0.75,19.96,275.0,T3,1,0,1
656954,2018,6,0,0,0,0.0,,,,,0,0,0
656977,2018,37,2,0,2,0.05405405405405406,1.0,,,,0,0,0
