gamePk,season,level_id,level_name,game_date,home_team_id,home_team_name,away_team_id,away_team_name,game_type
672127,2022,12,AA,2022-06-07,574,Arkansas Travelers,3898,Wichita Wind Surge,R
674816,2022,12,AA,2022-06-07,5015,Biloxi Shuckers,553,Tennessee Smokies,R
671157,2022,12,AA,2022-06-07,260,Tulsa Drillers,1350,Northwest Arkansas Naturals,R
674788,2022,12,AA,2022-06-07,247,Birmingham Barons,4124,Pensacola Blue Wahoos,R
672198,2022,12,AA,2022-06-07,5368,Amarillo Sod Poodles,540,Frisco RoughRiders,R
673520,2022,12,AA,2022-06-07,505,Binghamton Rumble Ponies,463,New Hampshire Fisher Cats,R
672582,2022,12,AA,2022-06-07,522,Reading Fightin Phils,452,Altoona Curve,R
672576,2022,12,AA,2022-06-08,522,Reading Fightin Phils,452,Altoona Curve,R
672582,2022,12,AA,2022-06-08,522,Reading Fightin Phils,452,Altoona Curve,R
673535,2022,12,AA,2022-06-08,505,Binghamton Rumble Ponies,463,New Hampshire Fisher Cats,R
673520,2022,12,AA,2022-06-08,505,Binghamton Rumble Ponies,463,New Hampshire Fisher Cats,R
673098,2022,12,AA,2022-06-08,547,Harrisburg Senators,418,Bowie Baysox,R
673344,2022,12,AA,2022-06-08,418,Bowie Baysox,547,Harrisburg Senators,R
672756,2022,12,AA,2022-06-08,546,Portland Sea Dogs,538,Hartford Yard Goats,R
672268,2022,12,AA,2022-06-08,1956,Somerset Patriots,402,Akron RubberDucks,R
672446,2022,12,AA,2022-06-08,3410,Richmond Flying Squirrels,106,Erie SeaWolves,R
671617,2022,12,AA,2022-06-08,237,Midland RockHounds,440,Springfield Cardinals,R
674247,2022,12,AA,2022-06-08,421,Montgomery Biscuits,498,Chattanooga Lookouts,R
672004,2022,12,AA,2022-06-08,482,Corpus Christi Hooks,510,San Antonio Missions,R
674818,2022,12,AA,2022-06-08,5015,Biloxi Shuckers,553,Tennessee Smokies,R
674688,2022,12,AA,2022-06-08,247,Birmingham Barons,4124,Pensacola Blue Wahoos,R
672274,2022,12,AA,2022-06-08,5368,Amarillo Sod Poodles,540,Frisco RoughRiders,R
671153,2022,12,AA,2022-06-08,260,Tulsa Drillers,1350,Northwest Arkansas Naturals,R
674027,2022,12,AA,2022-06-08,559,Rocket City Trash Pandas,430,Mississippi Braves,R
672101,2022,12,AA,2022-06-08,574,Arkansas Travelers,3898,Wichita Wind Surge,R
674060,2022,12,AA,2022-06-09,559,Rocket City Trash Pandas,430,Mississippi Braves,R
674027,2022,12,AA,2022-06-09,559,Rocket City Trash Pandas,430,Mississippi Braves,R
674688,2022,12,AA,2022-06-09,247,Birmingham Barons,4124,Pensacola Blue Wahoos,R
672746,2022,12,AA,2022-06-09,546,Portland Sea Dogs,538,Hartford Yard Goats,R
671162,2022,12,AA,2022-06-09,260,Tulsa Drillers,1350,Northwest Arkansas Naturals,R
671153,2022,12,AA,2022-06-09,260,Tulsa Drillers,1350,Northwest Arkansas Naturals,R
672104,2022,12,AA,2022-06-09,574,Arkansas Travelers,3898,Wichita Wind Surge,R
672101,2022,12,AA,2022-06-09,574,Arkansas Travelers,3898,Wichita Wind Surge,R
673093,2022,12,AA,2022-06-09,547,Harrisburg Senators,418,Bowie Baysox,R
673527,2022,12,AA,2022-06-09,505,Binghamton Rumble Ponies,463,New Hampshire Fisher Cats,R
672266,2022,12,AA,2022-06-09,1956,Somerset Patriots,402,Akron RubberDucks,R
672421,2022,12,AA,2022-06-09,3410,Richmond Flying Squirrels,106,Erie SeaWolves,R
672578,2022,12,AA,2022-06-09,522,Reading Fightin Phils,452,Altoona Curve,R
674229,2022,12,AA,2022-06-09,421,Montgomery Biscuits,498,Chattanooga Lookouts,R
672003,2022,12,AA,2022-06-09,482,Corpus Christi Hooks,510,San Antonio Missions,R
674819,2022,12,AA,2022-06-09,5015,Biloxi Shuckers,553,Tennessee Smokies,R
674673,2022,12,AA,2022-06-09,247,Birmingham Barons,4124,Pensacola Blue Wahoos,R
671604,2022,12,AA,2022-06-09,237,Midland RockHounds,440,Springfield Cardinals,R
672196,2022,12,AA,2022-06-09,5368,Amarillo Sod Poodles,540,Frisco RoughRiders,R
672742,2022,12,AA,2022-06-10,546,Portland Sea Dogs,538,Hartford Yard Goats,R
672420,2022,12,AA,2022-06-10,3410,Richmond Flying Squirrels,106,Erie SeaWolves,R
672702,2022,12,AA,2022-06-10,522,Reading Fightin Phils,452,Altoona Curve,R
673099,2022,12,AA,2022-06-10,547,Harrisburg Senators,418,Bowie Baysox,R
673538,2022,12,AA,2022-06-10,505,Binghamton Rumble Ponies,463,New Hampshire Fisher Cats,R
672264,2022,12,AA,2022-06-10,1956,Somerset Patriots,402,Akron RubberDucks,R
674252,2022,12,AA,2022-06-10,421,Montgomery Biscuits,498,Chattanooga Lookouts,R
674097,2022,12,AA,2022-06-10,559,Rocket City Trash Pandas,430,Mississippi Braves,R
674815,2022,12,AA,2022-06-10,5015,Biloxi Shuckers,553,Tennessee Smokies,R
671602,2022,12,AA,2022-06-10,237,Midland RockHounds,440,Springfield Cardinals,R
671966,2022,12,AA,2022-06-10,482,Corpus Christi Hooks,510,San Antonio Missions,R
671161,2022,12,AA,2022-06-10,260,Tulsa Drillers,1350,Northwest Arkansas Naturals,R
672080,2022,12,AA,2022-06-10,574,Arkansas Travelers,3898,Wichita Wind Surge,R
674783,2022,12,AA,2022-06-10,247,Birmingham Barons,4124,Pensacola Blue Wahoos,R
672152,2022,12,AA,2022-06-10,5368,Amarillo Sod Poodles,540,Frisco RoughRiders,R
672744,2022,12,AA,2022-06-11,546,Portland Sea Dogs,538,Hartford Yard Goats,R
673097,2022,12,AA,2022-06-11,547,Harrisburg Senators,418,Bowie Baysox,R
672418,2022,12,AA,2022-06-11,3410,Richmond Flying Squirrels,106,Erie SeaWolves,R
673537,2022,12,AA,2022-06-11,505,Binghamton Rumble Ponies,463,New Hampshire Fisher Cats,R
672096,2022,12,AA,2022-06-11,574,Arkansas Travelers,3898,Wichita Wind Surge,R
672723,2022,12,AA,2022-06-11,522,Reading Fightin Phils,452,Altoona Curve,R
674262,2022,12,AA,2022-06-11,421,Montgomery Biscuits,498,Chattanooga Lookouts,R
672261,2022,12,AA,2022-06-11,1956,Somerset Patriots,402,Akron RubberDucks,R
674668,2022,12,AA,2022-06-11,247,Birmingham Barons,4124,Pensacola Blue Wahoos,R
674095,2022,12,AA,2022-06-11,559,Rocket City Trash Pandas,430,Mississippi Braves,R
674812,2022,12,AA,2022-06-11,5015,Biloxi Shuckers,553,Tennessee Smokies,R
671596,2022,12,AA,2022-06-11,237,Midland RockHounds,440,Springfield Cardinals,R
671967,2022,12,AA,2022-06-11,482,Corpus Christi Hooks,510,San Antonio Missions,R
671163,2022,12,AA,2022-06-11,260,Tulsa Drillers,1350,Northwest Arkansas Naturals,R
672166,2022,12,AA,2022-06-11,5368,Amarillo Sod Poodles,540,Frisco RoughRiders,R
672724,2022,12,AA,2022-06-12,546,Portland Sea Dogs,538,Hartford Yard Goats,R
673096,2022,12,AA,2022-06-12,547,Harrisburg Senators,418,Bowie Baysox,R
673525,2022,12,AA,2022-06-12,505,Binghamton Rumble Ponies,463,New Hampshire Fisher Cats,R
672259,2022,12,AA,2022-06-12,1956,Somerset Patriots,402,Akron RubberDucks,R
672416,2022,12,AA,2022-06-12,3410,Richmond Flying Squirrels,106,Erie SeaWolves,R
671956,2022,12,AA,2022-06-12,482,Corpus Christi Hooks,510,San Antonio Missions,R
671147,2022,12,AA,2022-06-12,260,Tulsa Drillers,1350,Northwest Arkansas Naturals,R
672090,2022,12,AA,2022-06-12,574,Arkansas Travelers,3898,Wichita Wind Surge,R
671595,2022,12,AA,2022-06-12,237,Midland RockHounds,440,Springfield Cardinals,R
673984,2022,12,AA,2022-06-12,559,Rocket City Trash Pandas,430,Mississippi Braves,R
674210,2022,12,AA,2022-06-12,421,Montgomery Biscuits,498,Chattanooga Lookouts,R
674789,2022,12,AA,2022-06-12,247,Birmingham Barons,4124,Pensacola Blue Wahoos,R
672701,2022,12,AA,2022-06-12,522,Reading Fightin Phils,452,Altoona Curve,R
674809,2022,12,AA,2022-06-12,5015,Biloxi Shuckers,553,Tennessee Smokies,R
672176,2022,12,AA,2022-06-12,5368,Amarillo Sod Poodles,540,Frisco RoughRiders,R
671974,2022,12,AA,2022-06-14,540,Frisco RoughRiders,237,Midland RockHounds,R
673578,2022,12,AA,2022-06-14,452,Altoona Curve,106,Erie SeaWolves,R
673095,2022,12,AA,2022-06-14,547,Harrisburg Senators,3410,Richmond Flying Squirrels,R
673338,2022,12,AA,2022-06-14,418,Bowie Baysox,505,Binghamton Rumble Ponies,R
672848,2022,12,AA,2022-06-14,463,New Hampshire Fisher Cats,1956,Somerset Patriots,R
672700,2022,12,AA,2022-06-14,522,Reading Fightin Phils,546,Portland Sea Dogs,R
673066,2022,12,AA,2022-06-14,538,Hartford Yard Goats,402,Akron RubberDucks,R
674628,2022,12,AA,2022-06-14,498,Chattanooga Lookouts,5015,Biloxi Shuckers,R
674360,2022,12,AA,2022-06-14,430,Mississippi Braves,247,Birmingham Barons,R
671275,2022,12,AA,2022-06-14,440,Springfield Cardinals,482,Corpus Christi Hooks,R
673983,2022,12,AA,2022-06-14,559,Rocket City Trash Pandas,421,Montgomery Biscuits,R
674146,2022,12,AA,2022-06-14,4124,Pensacola Blue Wahoos,553,Tennessee Smokies,R
671492,2022,12,AA,2022-06-14,1350,Northwest Arkansas Naturals,574,Arkansas Travelers,R
671145,2022,12,AA,2022-06-14,260,Tulsa Drillers,3898,Wichita Wind Surge,R
671362,2022,12,AA,2022-06-14,510,San Antonio Missions,5368,Amarillo Sod Poodles,R
673094,2022,12,AA,2022-06-15,547,Harrisburg Senators,3410,Richmond Flying Squirrels,R
674627,2022,12,AA,2022-06-15,498,Chattanooga Lookouts,5015,Biloxi Shuckers,R
672844,2022,12,AA,2022-06-15,463,New Hampshire Fisher Cats,1956,Somerset Patriots,R
672290,2022,12,AA,2022-06-15,1956,Somerset Patriots,463,New Hampshire Fisher Cats,R
673333,2022,12,AA,2022-06-15,418,Bowie Baysox,505,Binghamton Rumble Ponies,R
673456,2022,12,AA,2022-06-15,505,Binghamton Rumble Ponies,418,Bowie Baysox,R
671148,2022,12,AA,2022-06-15,260,Tulsa Drillers,3898,Wichita Wind Surge,R
671058,2022,12,AA,2022-06-15,3898,Wichita Wind Surge,260,Tulsa Drillers,R
673560,2022,12,AA,2022-06-15,452,Altoona Curve,106,Erie SeaWolves,R
672703,2022,12,AA,2022-06-15,522,Reading Fightin Phils,546,Portland Sea Dogs,R
673051,2022,12,AA,2022-06-15,538,Hartford Yard Goats,402,Akron RubberDucks,R
674385,2022,12,AA,2022-06-15,430,Mississippi Braves,247,Birmingham Barons,R
671290,2022,12,AA,2022-06-15,440,Springfield Cardinals,482,Corpus Christi Hooks,R
673962,2022,12,AA,2022-06-15,559,Rocket City Trash Pandas,421,Montgomery Biscuits,R
674145,2022,12,AA,2022-06-15,4124,Pensacola Blue Wahoos,553,Tennessee Smokies,R
671846,2022,12,AA,2022-06-15,540,Frisco RoughRiders,237,Midland RockHounds,R
671513,2022,12,AA,2022-06-15,1350,Northwest Arkansas Naturals,574,Arkansas Travelers,R
671352,2022,12,AA,2022-06-15,510,San Antonio Missions,5368,Amarillo Sod Poodles,R
673559,2022,12,AA,2022-06-16,452,Altoona Curve,106,Erie SeaWolves,R
673091,2022,12,AA,2022-06-16,547,Harrisburg Senators,3410,Richmond Flying Squirrels,R
673332,2022,12,AA,2022-06-16,418,Bowie Baysox,505,Binghamton Rumble Ponies,R
672847,2022,12,AA,2022-06-16,463,New Hampshire Fisher Cats,1956,Somerset Patriots,R
672677,2022,12,AA,2022-06-16,522,Reading Fightin Phils,546,Portland Sea Dogs,R
672942,2022,12,AA,2022-06-16,538,Hartford Yard Goats,402,Akron RubberDucks,R
674547,2022,12,AA,2022-06-16,498,Chattanooga Lookouts,5015,Biloxi Shuckers,R
674380,2022,12,AA,2022-06-16,430,Mississippi Braves,247,Birmingham Barons,R
673960,2022,12,AA,2022-06-16,559,Rocket City Trash Pandas,421,Montgomery Biscuits,R
674183,2022,12,AA,2022-06-16,4124,Pensacola Blue Wahoos,553,Tennessee Smokies,R
671272,2022,12,AA,2022-06-16,440,Springfield Cardinals,482,Corpus Christi Hooks,R
671823,2022,12,AA,2022-06-16,540,Frisco RoughRiders,237,Midland RockHounds,R
671512,2022,12,AA,2022-06-16,1350,Northwest Arkansas Naturals,574,Arkansas Travelers,R
671140,2022,12,AA,2022-06-16,260,Tulsa Drillers,3898,Wichita Wind Surge,R
671353,2022,12,AA,2022-06-16,510,San Antonio Missions,5368,Amarillo Sod Poodles,R
673557,2022,12,AA,2022-06-17,452,Altoona Curve,106,Erie SeaWolves,R
672676,2022,12,AA,2022-06-17,522,Reading Fightin Phils,546,Portland Sea Dogs,R
673084,2022,12,AA,2022-06-17,547,Harrisburg Senators,3410,Richmond Flying Squirrels,R
673323,2022,12,AA,2022-06-17,418,Bowie Baysox,505,Binghamton Rumble Ponies,R
673002,2022,12,AA,2022-06-17,538,Hartford Yard Goats,402,Akron RubberDucks,R
672843,2022,12,AA,2022-06-17,463,New Hampshire Fisher Cats,1956,Somerset Patriots,R
674625,2022,12,AA,2022-06-17,498,Chattanooga Lookouts,5015,Biloxi Shuckers,R
674384,2022,12,AA,2022-06-17,430,Mississippi Braves,247,Birmingham Barons,R
674053,2022,12,AA,2022-06-17,559,Rocket City Trash Pandas,421,Montgomery Biscuits,R
674144,2022,12,AA,2022-06-17,4124,Pensacola Blue Wahoos,553,Tennessee Smokies,R
671271,2022,12,AA,2022-06-17,440,Springfield Cardinals,482,Corpus Christi Hooks,R
671835,2022,12,AA,2022-06-17,540,Frisco RoughRiders,237,Midland RockHounds,R
671498,2022,12,AA,2022-06-17,1350,Northwest Arkansas Naturals,574,Arkansas Travelers,R
671146,2022,12,AA,2022-06-17,260,Tulsa Drillers,3898,Wichita Wind Surge,R
671331,2022,12,AA,2022-06-17,510,San Antonio Missions,5368,Amarillo Sod Poodles,R
673555,2022,12,AA,2022-06-18,452,Altoona Curve,106,Erie SeaWolves,R
673090,2022,12,AA,2022-06-18,547,Harrisburg Senators,3410,Richmond Flying Squirrels,R
673000,2022,12,AA,2022-06-18,538,Hartford Yard Goats,402,Akron RubberDucks,R
673327,2022,12,AA,2022-06-18,418,Bowie Baysox,505,Binghamton Rumble Ponies,R
672640,2022,12,AA,2022-06-18,522,Reading Fightin Phils,546,Portland Sea Dogs,R
674359,2022,12,AA,2022-06-18,430,Mississippi Braves,247,Birmingham Barons,R
671497,2022,12,AA,2022-06-18,1350,Northwest Arkansas Naturals,574,Arkansas Travelers,R
672838,2022,12,AA,2022-06-18,463,New Hampshire Fisher Cats,1956,Somerset Patriots,R
674165,2022,12,AA,2022-06-18,4124,Pensacola Blue Wahoos,553,Tennessee Smokies,R
674624,2022,12,AA,2022-06-18,498,Chattanooga Lookouts,5015,Biloxi Shuckers,R
671286,2022,12,AA,2022-06-18,440,Springfield Cardinals,482,Corpus Christi Hooks,R
673958,2022,12,AA,2022-06-18,559,Rocket City Trash Pandas,421,Montgomery Biscuits,R
671822,2022,12,AA,2022-06-18,540,Frisco RoughRiders,237,Midland RockHounds,R
671137,2022,12,AA,2022-06-18,260,Tulsa Drillers,3898,Wichita Wind Surge,R
671351,2022,12,AA,2022-06-18,510,San Antonio Missions,5368,Amarillo Sod Poodles,R
673554,2022,12,AA,2022-06-19,452,Altoona Curve,106,Erie SeaWolves,R
673082,2022,12,AA,2022-06-19,547,Harrisburg Senators,3410,Richmond Flying Squirrels,R
673326,2022,12,AA,2022-06-19,418,Bowie Baysox,505,Binghamton Rumble Ponies,R
672941,2022,12,AA,2022-06-19,538,Hartford Yard Goats,402,Akron RubberDucks,R
672837,2022,12,AA,2022-06-19,463,New Hampshire Fisher Cats,1956,Somerset Patriots,R
671139,2022,12,AA,2022-06-19,260,Tulsa Drillers,3898,Wichita Wind Surge,R
674618,2022,12,AA,2022-06-19,498,Chattanooga Lookouts,5015,Biloxi Shuckers,R
671287,2022,12,AA,2022-06-19,440,Springfield Cardinals,482,Corpus Christi Hooks,R
674363,2022,12,AA,2022-06-19,430,Mississippi Braves,247,Birmingham Barons,R
671496,2022,12,AA,2022-06-19,1350,Northwest Arkansas Naturals,574,Arkansas Travelers,R
671350,2022,12,AA,2022-06-19,510,San Antonio Missions,5368,Amarillo Sod Poodles,R
673957,2022,12,AA,2022-06-19,559,Rocket City Trash Pandas,421,Montgomery Biscuits,R
674148,2022,12,AA,2022-06-19,4124,Pensacola Blue Wahoos,553,Tennessee Smokies,R
672675,2022,12,AA,2022-06-19,522,Reading Fightin Phils,546,Portland Sea Dogs,R
671821,2022,12,AA,2022-06-19,540,Frisco RoughRiders,237,Midland RockHounds,R
673192,2022,12,AA,2022-06-21,106,Erie SeaWolves,418,Bowie Baysox,R
673543,2022,12,AA,2022-06-21,505,Binghamton Rumble Ponies,522,Reading Fightin Phils,R
673911,2022,12,AA,2022-06-21,402,Akron RubberDucks,547,Harrisburg Senators,R
672415,2022,12,AA,2022-06-21,3410,Richmond Flying Squirrels,546,Portland Sea Dogs,R
672836,2022,12,AA,2022-06-21,463,New Hampshire Fisher Cats,452,Altoona Curve,R
672258,2022,12,AA,2022-06-21,1956,Somerset Patriots,538,Hartford Yard Goats,R
673838,2022,12,AA,2022-06-21,553,Tennessee Smokies,498,Chattanooga Lookouts,R
671593,2022,12,AA,2022-06-21,237,Midland RockHounds,260,Tulsa Drillers,R
674244,2022,12,AA,2022-06-21,421,Montgomery Biscuits,430,Mississippi Braves,R
672089,2022,12,AA,2022-06-21,574,Arkansas Travelers,540,Frisco RoughRiders,R
671959,2022,12,AA,2022-06-21,482,Corpus Christi Hooks,5368,Amarillo Sod Poodles,R
674805,2022,12,AA,2022-06-21,5015,Biloxi Shuckers,4124,Pensacola Blue Wahoos,R
674670,2022,12,AA,2022-06-21,247,Birmingham Barons,559,Rocket City Trash Pandas,R
671491,2022,12,AA,2022-06-21,1350,Northwest Arkansas Naturals,440,Springfield Cardinals,R
671129,2022,12,AA,2022-06-21,3898,Wichita Wind Surge,510,San Antonio Missions,R
671481,2022,12,AA,2022-06-22,1350,Northwest Arkansas Naturals,440,Springfield Cardinals,R
673188,2022,12,AA,2022-06-22,106,Erie SeaWolves,418,Bowie Baysox,R
673542,2022,12,AA,2022-06-22,505,Binghamton Rumble Ponies,522,Reading Fightin Phils,R
673884,2022,12,AA,2022-06-22,402,Akron RubberDucks,547,Harrisburg Senators,R
672835,2022,12,AA,2022-06-22,463,New Hampshire Fisher Cats,452,Altoona Curve,R
672256,2022,12,AA,2022-06-22,1956,Somerset Patriots,538,Hartford Yard Goats,R
673882,2022,12,AA,2022-06-22,553,Tennessee Smokies,498,Chattanooga Lookouts,R
671591,2022,12,AA,2022-06-22,237,Midland RockHounds,260,Tulsa Drillers,R
674246,2022,12,AA,2022-06-22,421,Montgomery Biscuits,430,Mississippi Braves,R
672093,2022,12,AA,2022-06-22,574,Arkansas Travelers,540,Frisco RoughRiders,R
671955,2022,12,AA,2022-06-22,482,Corpus Christi Hooks,5368,Amarillo Sod Poodles,R
674772,2022,12,AA,2022-06-22,5015,Biloxi Shuckers,4124,Pensacola Blue Wahoos,R
674667,2022,12,AA,2022-06-22,247,Birmingham Barons,559,Rocket City Trash Pandas,R
671187,2022,12,AA,2022-06-22,3898,Wichita Wind Surge,510,San Antonio Missions,R
672445,2022,12,AA,2022-06-22,3410,Richmond Flying Squirrels,546,Portland Sea Dogs,R
672443,2022,12,AA,2022-06-23,3410,Richmond Flying Squirrels,546,Portland Sea Dogs,R
672445,2022,12,AA,2022-06-23,3410,Richmond Flying Squirrels,546,Portland Sea Dogs,R
673384,2022,12,AA,2022-06-23,106,Erie SeaWolves,418,Bowie Baysox,R
671187,2022,12,AA,2022-06-23,3898,Wichita Wind Surge,510,San Antonio Missions,R
673519,2022,12,AA,2022-06-23,505,Binghamton Rumble Ponies,522,Reading Fightin Phils,R
673864,2022,12,AA,2022-06-23,402,Akron RubberDucks,547,Harrisburg Senators,R
672834,2022,12,AA,2022-06-23,463,New Hampshire Fisher Cats,452,Altoona Curve,R
672254,2022,12,AA,2022-06-23,1956,Somerset Patriots,538,Hartford Yard Goats,R
673834,2022,12,AA,2022-06-23,553,Tennessee Smokies,498,Chattanooga Lookouts,R
674245,2022,12,AA,2022-06-23,421,Montgomery Biscuits,430,Mississippi Braves,R
672092,2022,12,AA,2022-06-23,574,Arkansas Travelers,540,Frisco RoughRiders,R
671953,2022,12,AA,2022-06-23,482,Corpus Christi Hooks,5368,Amarillo Sod Poodles,R
674804,2022,12,AA,2022-06-23,5015,Biloxi Shuckers,4124,Pensacola Blue Wahoos,R
671590,2022,12,AA,2022-06-23,237,Midland RockHounds,260,Tulsa Drillers,R
674646,2022,12,AA,2022-06-23,247,Birmingham Barons,559,Rocket City Trash Pandas,R
671480,2022,12,AA,2022-06-23,1350,Northwest Arkansas Naturals,440,Springfield Cardinals,R
671169,2022,12,AA,2022-06-23,3898,Wichita Wind Surge,510,San Antonio Missions,R
673363,2022,12,AA,2022-06-24,106,Erie SeaWolves,418,Bowie Baysox,R
672442,2022,12,AA,2022-06-24,3410,Richmond Flying Squirrels,546,Portland Sea Dogs,R
672833,2022,12,AA,2022-06-24,463,New Hampshire Fisher Cats,452,Altoona Curve,R
673413,2022,12,AA,2022-06-24,505,Binghamton Rumble Ponies,522,Reading Fightin Phils,R
673918,2022,12,AA,2022-06-24,402,Akron RubberDucks,547,Harrisburg Senators,R
672252,2022,12,AA,2022-06-24,1956,Somerset Patriots,538,Hartford Yard Goats,R
673831,2022,12,AA,2022-06-24,553,Tennessee Smokies,498,Chattanooga Lookouts,R
674228,2022,12,AA,2022-06-24,421,Montgomery Biscuits,430,Mississippi Braves,R
674770,2022,12,AA,2022-06-24,5015,Biloxi Shuckers,4124,Pensacola Blue Wahoos,R
671589,2022,12,AA,2022-06-24,237,Midland RockHounds,260,Tulsa Drillers,R
674697,2022,12,AA,2022-06-24,247,Birmingham Barons,559,Rocket City Trash Pandas,R
672091,2022,12,AA,2022-06-24,574,Arkansas Travelers,540,Frisco RoughRiders,R
671479,2022,12,AA,2022-06-24,1350,Northwest Arkansas Naturals,440,Springfield Cardinals,R
671168,2022,12,AA,2022-06-24,3898,Wichita Wind Surge,510,San Antonio Missions,R
671954,2022,12,AA,2022-06-24,482,Corpus Christi Hooks,5368,Amarillo Sod Poodles,R
673366,2022,12,AA,2022-06-25,106,Erie SeaWolves,418,Bowie Baysox,R
672438,2022,12,AA,2022-06-25,3410,Richmond Flying Squirrels,546,Portland Sea Dogs,R
673517,2022,12,AA,2022-06-25,505,Binghamton Rumble Ponies,522,Reading Fightin Phils,R
674227,2022,12,AA,2022-06-25,421,Montgomery Biscuits,430,Mississippi Braves,R
672832,2022,12,AA,2022-06-25,463,New Hampshire Fisher Cats,452,Altoona Curve,R
673903,2022,12,AA,2022-06-25,402,Akron RubberDucks,547,Harrisburg Senators,R
671478,2022,12,AA,2022-06-25,1350,Northwest Arkansas Naturals,440,Springfield Cardinals,R
672250,2022,12,AA,2022-06-25,1956,Somerset Patriots,538,Hartford Yard Goats,R
671096,2022,12,AA,2022-06-25,3898,Wichita Wind Surge,510,San Antonio Missions,R
673829,2022,12,AA,2022-06-25,553,Tennessee Smokies,498,Chattanooga Lookouts,R
674672,2022,12,AA,2022-06-25,247,Birmingham Barons,559,Rocket City Trash Pandas,R
674781,2022,12,AA,2022-06-25,5015,Biloxi Shuckers,4124,Pensacola Blue Wahoos,R
671587,2022,12,AA,2022-06-25,237,Midland RockHounds,260,Tulsa Drillers,R
672078,2022,12,AA,2022-06-25,574,Arkansas Travelers,540,Frisco RoughRiders,R
671952,2022,12,AA,2022-06-25,482,Corpus Christi Hooks,5368,Amarillo Sod Poodles,R
673500,2022,12,AA,2022-06-26,505,Binghamton Rumble Ponies,522,Reading Fightin Phils,R
672249,2022,12,AA,2022-06-26,1956,Somerset Patriots,538,Hartford Yard Goats,R
673170,2022,12,AA,2022-06-26,106,Erie SeaWolves,418,Bowie Baysox,R
672831,2022,12,AA,2022-06-26,463,New Hampshire Fisher Cats,452,Altoona Curve,R
672430,2022,12,AA,2022-06-26,3410,Richmond Flying Squirrels,546,Portland Sea Dogs,R
673827,2022,12,AA,2022-06-26,553,Tennessee Smokies,498,Chattanooga Lookouts,R
673914,2022,12,AA,2022-06-26,402,Akron RubberDucks,547,Harrisburg Senators,R
671099,2022,12,AA,2022-06-26,3898,Wichita Wind Surge,510,San Antonio Missions,R
672087,2022,12,AA,2022-06-26,574,Arkansas Travelers,540,Frisco RoughRiders,R
671586,2022,12,AA,2022-06-26,237,Midland RockHounds,260,Tulsa Drillers,R
671477,2022,12,AA,2022-06-26,1350,Northwest Arkansas Naturals,440,Springfield Cardinals,R
674224,2022,12,AA,2022-06-26,421,Montgomery Biscuits,430,Mississippi Braves,R
674647,2022,12,AA,2022-06-26,247,Birmingham Barons,559,Rocket City Trash Pandas,R
671958,2022,12,AA,2022-06-26,482,Corpus Christi Hooks,5368,Amarillo Sod Poodles,R
674761,2022,12,AA,2022-06-26,5015,Biloxi Shuckers,4124,Pensacola Blue Wahoos,R
672741,2022,12,AA,2022-06-28,546,Portland Sea Dogs,463,New Hampshire Fisher Cats,R
673550,2022,12,AA,2022-06-28,452,Altoona Curve,547,Harrisburg Senators,R
673169,2022,12,AA,2022-06-28,106,Erie SeaWolves,402,Akron RubberDucks,R
673320,2022,12,AA,2022-06-28,418,Bowie Baysox,3410,Richmond Flying Squirrels,R
672639,2022,12,AA,2022-06-28,522,Reading Fightin Phils,1956,Somerset Patriots,R
672999,2022,12,AA,2022-06-28,538,Hartford Yard Goats,505,Binghamton Rumble Ponies,R
674532,2022,12,AA,2022-06-28,498,Chattanooga Lookouts,247,Birmingham Barons,R
673826,2022,12,AA,2022-06-28,553,Tennessee Smokies,559,Rocket City Trash Pandas,R
671584,2022,12,AA,2022-06-28,237,Midland RockHounds,510,San Antonio Missions,R
671268,2022,12,AA,2022-06-28,440,Springfield Cardinals,3898,Wichita Wind Surge,R
674138,2022,12,AA,2022-06-28,4124,Pensacola Blue Wahoos,421,Montgomery Biscuits,R
674760,2022,12,AA,2022-06-28,5015,Biloxi Shuckers,430,Mississippi Braves,R
671820,2022,12,AA,2022-06-28,540,Frisco RoughRiders,482,Corpus Christi Hooks,R
671131,2022,12,AA,2022-06-28,260,Tulsa Drillers,574,Arkansas Travelers,R
672175,2022,12,AA,2022-06-28,5368,Amarillo Sod Poodles,1350,Northwest Arkansas Naturals,R
672730,2022,12,AA,2022-06-29,546,Portland Sea Dogs,463,New Hampshire Fisher Cats,R
673552,2022,12,AA,2022-06-29,452,Altoona Curve,547,Harrisburg Senators,R
673173,2022,12,AA,2022-06-29,106,Erie SeaWolves,402,Akron RubberDucks,R
673324,2022,12,AA,2022-06-29,418,Bowie Baysox,3410,Richmond Flying Squirrels,R
672638,2022,12,AA,2022-06-29,522,Reading Fightin Phils,1956,Somerset Patriots,R
672929,2022,12,AA,2022-06-29,538,Hartford Yard Goats,505,Binghamton Rumble Ponies,R
674531,2022,12,AA,2022-06-29,498,Chattanooga Lookouts,247,Birmingham Barons,R
673824,2022,12,AA,2022-06-29,553,Tennessee Smokies,559,Rocket City Trash Pandas,R
671582,2022,12,AA,2022-06-29,237,Midland RockHounds,510,San Antonio Missions,R
671267,2022,12,AA,2022-06-29,440,Springfield Cardinals,3898,Wichita Wind Surge,R
674775,2022,12,AA,2022-06-29,5015,Biloxi Shuckers,430,Mississippi Braves,R
671834,2022,12,AA,2022-06-29,540,Frisco RoughRiders,482,Corpus Christi Hooks,R
